"id","page","route","section","legal","en","tr"
"blog.016","Blog","/blog","Menü ve genel etiketler","","Request","Talep"
"blog.017","Blog","/blog","Menü ve genel etiketler","","Workers","Oluştur"
"blog.018","Blog","/blog","Menü ve genel etiketler","","Language","Dil"
"blog.019","Blog","/blog","Menü ve genel etiketler","","Blog & Guides","Blog ve Rehberler"
"blog.020","Blog","/blog","Menü ve genel etiketler","","CRM Login →","CRM Girişi →"
"blog.021","Blog","/blog","Menü ve genel etiketler","","Menu","Menü"
"blog.022","Blog","/blog","Üst bölüm (Hero)","","Home","Ana Sayfa"
"blog.023","Blog","/blog","Üst bölüm (Hero)","","Written by our","Yazan:"
"blog.024","Blog","/blog","Üst bölüm (Hero)","","permit & recruitment team","izin ve işe alım ekibimiz"
"blog.025","Blog","/blog","Üst bölüm (Hero)","","English & Türkçe","İngilizce ve Türkçe"
"blog.026","Blog","/blog","Üst bölüm (Hero)","","— 2 languages","— 2 dil"
"blog.027","Blog","/blog","Üst bölüm (Hero)","","Work permit guide for employers — 2026","İşverenler için çalışma izni rehberi — 2026"
"blog.028","Blog","/blog","Üst bölüm (Hero)","","JobsAdmire · 8 min read","JobsAdmire · 8 dk okuma"
"blog.029","Blog","/blog","Üst bölüm (Hero)","","Recruitment","İşe alım"
"blog.030","Blog","/blog","Üst bölüm (Hero)","","Hiring overseas workers: 30-day checklist","Yurt dışından işçi alımı: 30 günlük kontrol listesi"
"blog.031","Blog","/blog","Üst bölüm (Hero)","","Most read","En çok okunan"
"blog.032","Blog","/blog","Üst bölüm (Hero)","","2 languages","2 dil"
"blog.033","Blog","/blog","Üst bölüm (Hero)","","Clear search","Aramayı temizle"
"blog.034","Blog","/blog","Öne çıkan yazı","","FEATURED","ÖNE ÇIKAN"
"blog.035","Blog","/blog","Yazı listesi","","No articles match your search — try another keyword or category.","Aramanızla eşleşen makale yok — başka bir anahtar kelime veya kategori deneyin."
"blog.036","Blog","/blog","Bülten","","Hiring insights, once a month","Ayda bir işe alım içgörüleri"
"blog.037","Blog","/blog","Bülten","","Work permit updates, market news and hiring guides — straight to your inbox.","Çalışma izni güncellemeleri, piyasa haberleri ve işe alım rehberleri — doğrudan e-postanıza."
"blog.038","Blog","/blog","Bülten","","No spam, unsubscribe anytime.","Spam yok, dilediğiniz zaman çıkabilirsiniz."
"blog.039","Blog","/blog","Bülten","","Subscribe →","Abone olun →"
"blog.040","Blog","/blog","Bülten","","Joined by 200+ employers & HR partners","200+ işveren ve İK ortağı katıldı"
"blog.041","Blog","/blog","Bülten","","Your work email","İş e-postanız"
"blog.042","Blog","/blog","Kapanış çağrısı","","Reading about hiring? Let's just do it.","İhtiyacınız olan iş gücünü birlikte bulalım."
"blog.043","Blog","/blog","Kapanış çağrısı","","Free consultation for employers — tell us what you need.","İşverenlere özel ücretsiz danışmanlık — ihtiyacınızı bize iletin, süreci birlikte planlayalım."
"blog.044","Blog","/blog","Kapanış çağrısı","yes","İŞKUR licensed — permit No. 1730","İŞKUR lisanslı — izin No. 1730"
"blog.045","Blog","/blog","Kapanış çağrısı","","Free proposal in 24 hours","24 saatte ücretsiz teklif"
"blog.046","Blog","/blog","Kapanış çağrısı","","Request Workers →","İşçi talep edin →"
"blog.047","Blog","/blog","Alt bilgi (Footer)","","Call us","Bizi arayın"
"blog.048","Blog","/blog","Alt bilgi (Footer)","yes","Licensed workforce recruitment for employers in Turkey — overseas sourcing, vetting and work permits, end-to-end.","Türkiye’deki işverenler için lisanslı iş gücü temini — yurt dışı tedarik, inceleme ve çalışma izinleri, uçtan uca."
"blog.049","Blog","/blog","Alt bilgi (Footer)","","For Employers","İşverenler için"
"blog.050","Blog","/blog","Alt bilgi (Footer)","","Available Workers","Mevcut İşçiler"
"blog.051","Blog","/blog","Alt bilgi (Footer)","","Hiring Cost Calculator","İşçi Maliyet Hesaplama"
"blog.052","Blog","/blog","Alt bilgi (Footer)","","Company","Kurumsal"
"blog.053","Blog","/blog","Alt bilgi (Footer)","","Contact","İletişim"
"blog.054","Blog","/blog","Alt bilgi (Footer)","","Telegram · @jobsadmire","Telegram · @jobsadmire"
"blog.055","Blog","/blog","Alt bilgi (Footer)","","Antalya · Head office","Antalya · Merkez ofis"
"blog.056","Blog","/blog","Alt bilgi (Footer)","","Adnan Menderes Blv. No 7/6","Adnan Menderes Blv. No 7/6"
"blog.057","Blog","/blog","Alt bilgi (Footer)","","Muratpaşa, Antalya, Türkiye","Muratpaşa, Antalya, Türkiye"
"blog.058","Blog","/blog","Alt bilgi (Footer)","","Mon–Fri 09:00–18:00","Pzt–Cum 09:00–18:00"
"blog.059","Blog","/blog","Alt bilgi (Footer)","","Get directions","Yol tarifi alın"
"blog.060","Blog","/blog","Alt bilgi (Footer)","","Karachi · Tech office","Karaçi · Teknoloji ofisi"
"blog.061","Blog","/blog","Alt bilgi (Footer)","","Shahrah-e-Faisal","Shahrah-e-Faisal"
"blog.062","Blog","/blog","Alt bilgi (Footer)","","Karachi, Pakistan","Karaçi, Pakistan"
"blog.063","Blog","/blog","Alt bilgi (Footer)","","Mon–Sat 10:00–19:00 PKT","Pzt–Cmt 10:00–19:00 PKT"
"blog.064","Blog","/blog","Alt bilgi (Footer)","","WhatsApp Us →","WhatsApp’tan yazın →"
"blog.065","Blog","/blog","Alt bilgi (Footer)","","Get Our App","Uygulamamızı İndirin"
"blog.066","Blog","/blog","Alt bilgi (Footer)","","Workforce on the go","İş gücü her yerde yanınızda"
"blog.067","Blog","/blog","Alt bilgi (Footer)","","Approve candidates, track permits & get instant updates.","Adayları onaylayın, izinleri takip edin ve anlık bildirim alın."
"blog.068","Blog","/blog","Alt bilgi (Footer)","","GET IT ON","İNDİRİN"
"blog.069","Blog","/blog","Alt bilgi (Footer)","","DOWNLOAD ON THE","İNDİRİN"
"blog.070","Blog","/blog","Alt bilgi (Footer)","yes","İŞKUR permit No. 1730 · Job seekers are never charged a fee (law No. 4904) · Tax No: 48422122","İŞKUR izin No. 1730 · İş arayanlardan asla ücret alınmaz (4904 sayılı kanun) · Vergi No: 48422122"
"blog.071","Blog","/blog","Alt bilgi (Footer)","","Privacy","Gizlilik Politikası"
"blog.072","Blog","/blog","Alt bilgi (Footer)","","Terms","Kullanım Şartları"
"blog.073","Blog","/blog","Alt bilgi (Footer)","","© 2026 Jobs Admire","© 2026 Jobs Admire"
"blog.074","Blog","/blog","Alt bilgi (Footer)","","JobsAdmire app","JobsAdmire uygulaması"
"blog.075","Blog","/blog","Alt bilgi (Footer)","","Close","Kapat"
"blog.076","Blog","/blog","Arayüz ve filtreler","","All","Tümü"
"blog.077","Blog","/blog","Arayüz ve filtreler","","Türkçe'de de var","Türkçe'de de var"
"blog.078","Blog","/blog","Arayüz ve filtreler","","Compliance","Mevzuat"
"blog.079","Blog","/blog","Arayüz ve filtreler","","Market News","Piyasa haberleri"
"blog.080","Blog","/blog","Arayüz ve filtreler","","Turkey work permit rejection reasons — and how to avoid them","Türkiye çalışma izni ret nedenleri — ve bunlardan nasıl kaçınılır"
"blog.081","Blog","/blog","Arayüz ve filtreler","","Also in English","İngilizce'de de var"
"blog.082","Blog","/blog","Arayüz ve filtreler","","Mevzuat","Mevzuat"
"blog.083","Blog","/blog","Arayüz ve filtreler","","Piyasa Haberleri","Piyasa Haberleri"
"blog.084","Blog","/blog","Arayüz ve filtreler","","Read article →","Yazıyı okuyun →"
"blog.085","Blog","/blog","Arayüz ve filtreler","","for “","“"
"blog.086","Blog","/blog","Arayüz ve filtreler","","Topic","Konu"
"blog.087","Blog","/blog","Arayüz ve filtreler","","Pick a topic","Konu seçin"
"blog.088","Blog","/blog","Arayüz ve filtreler","","Search articles…","Yazılarda ara…"
"blog.089","Blog","/blog","Arayüz ve filtreler","","Clear","Temizle"
"blog.090","Blog","/blog","Arayüz ve filtreler","","Load more articles ↓","Daha fazla yazı ↓"
"blog.091","Blog","/blog","Arayüz ve filtreler","","Guides","Rehber"
"blog.092","Blog","/blog","Arayüz ve filtreler","","Languages","Diller"
"blog.093","Blog","/blog","Arayüz ve filtreler","","Weekly","Haftalık"
"blog.094","Blog","/blog","Arayüz ve filtreler","","New post","Yeni yazı"
"blog.095","Blog","/blog","Arayüz ve filtreler","","Insights for","için içgörüler"
"blog.096","Blog","/blog","Arayüz ve filtreler","","Hiring guides, work permit updates and workforce news from the Turkey–overseas recruitment corridor.","Türkiye ve yurt dışı işe alım koridorundan işe alım rehberleri, çalışma izni güncellemeleri ve iş gücü haberleri."
"blog.097","Blog","/blog","Arayüz ve filtreler","","New article every week","Her hafta yeni yazı"
"blog.098","Blog","/blog","Arayüz ve filtreler","","Hello JobsAdmire, I want to hire workers.","Merhaba JobsAdmire, işçi talebinde bulunmak istiyorum."
"blogarticle.001","Blog Article","/blog/:slug","Menü ve genel etiketler","yes","İŞKUR Licensed · Permit No. 1730","İŞKUR Lisanslı · İzin No. 1730"
"blogarticle.002","Blog Article","/blog/:slug","Menü ve genel etiketler","yes","İŞKUR · 1730","İŞKUR · 1730"
"blogarticle.003","Blog Article","/blog/:slug","Menü ve genel etiketler","","info@jobsadmire.com","info@jobsadmire.com"
"blogarticle.004","Blog Article","/blog/:slug","Menü ve genel etiketler","","Blog","Blog"
"blogarticle.005","Blog Article","/blog/:slug","Menü ve genel etiketler","","Join Our Team","Ekibimize Katılın"
"blogarticle.006","Blog Article","/blog/:slug","Menü ve genel etiketler","","Verify a Representative","Temsilci Doğrulama"
"blogarticle.007","Blog Article","/blog/:slug","Menü ve genel etiketler","","CRM Login","CRM Girişi"
"blogarticle.008","Blog Article","/blog/:slug","Menü ve genel etiketler","","About Us","Hakkımızda"
"blogarticle.009","Blog Article","/blog/:slug","Menü ve genel etiketler","","Hire Workers","İşçi Talebi"
"blogarticle.010","Blog Article","/blog/:slug","Menü ve genel etiketler","","Candidates","Adaylar"
"blogarticle.011","Blog Article","/blog/:slug","Menü ve genel etiketler","","Work Permits","Çalışma İzinleri"
"blogarticle.012","Blog Article","/blog/:slug","Menü ve genel etiketler","","Cost Calculator","Maliyet Hesaplama"
"blogarticle.013","Blog Article","/blog/:slug","Menü ve genel etiketler","","Success Stories","Başarı Hikâyeleri"
"blogarticle.014","Blog Article","/blog/:slug","Menü ve genel etiketler","","Contact Us","İletişim"
"blogarticle.015","Blog Article","/blog/:slug","Menü ve genel etiketler","","Partner With Us","İş Ortağı Olun"
"blogarticle.016","Blog Article","/blog/:slug","Menü ve genel etiketler","","Request","Talep"
"blogarticle.017","Blog Article","/blog/:slug","Menü ve genel etiketler","","Workers","Oluştur"
"blogarticle.018","Blog Article","/blog/:slug","Menü ve genel etiketler","","Language","Dil"
"blogarticle.019","Blog Article","/blog/:slug","Menü ve genel etiketler","","Blog & Guides","Blog ve Rehberler"
